Date,Open,High,Low,Close,Volume
30-07-2013,14737.42,14845.51,14737.42,14829.92,206607296
31-07-2013,14830,14908.24,14805.42,14872.86,254048944
01-08-2013,14872.93,15061.21,14872.83,15061.21,287179616
02-08-2013,15061.3,15142.53,15059.43,15131.97,271391584
05-08-2013,15131.99,15231.87,15131.57,15197.18,214122752
06-08-2013,15197.17,15222.18,15073.32,15115.1,263453984
07-08-2013,15115.18,15115.18,14967.23,14970.05,224858480
08-08-2013,14970.07,15123.9,14969.85,15086.21,204476320
09-08-2013,15086.2,15162.55,15086.06,15125.39,216026480
12-08-2013,15125.44,15163.26,15058.59,15076.89,200565952
13-08-2013,15076.91,15161.16,15076.65,15100.82,216922912
14-08-2013,15100.86,15122.03,15069.74,15086.34,242582448
15-08-2013,15086.34,15087.97,14671.68,14693,288634624
16-08-2013,14692.9,14834.57,14685.72,14834.57,238935216
19-08-2013,14834.54,14893.29,14783.7,14865.21,196367328
20-08-2013,14865.24,14865.24,14708.96,14774.07,181458288
21-08-2013,14774.1,14804.35,14731.62,14743.05,187222832
22-08-2013,14743.14,14874.42,14728.64,14853.59,197334176
23-08-2013,14853.56,15000.37,14834.79,14953.1,175971440
27-08-2013,14953.14,14953.19,14740.56,14755.65,225237168
28-08-2013,14768.03,14768.03,14585.26,14625.76,251175616
29-08-2013,14625.77,14750.85,14625.46,14735.8,238660592
30-08-2013,14735.75,14754.58,14622,14625.18,244398816
02-09-2013,14625.03,14904.3,14625.03,14875.48,198285648
03-09-2013,14875.45,14936.28,14800.59,14861.46,232640000
04-09-2013,14861.39,14885.13,14741.26,14851.53,240373536
05-09-2013,14851.56,14986.48,14851.56,14977.34,276046624
06-09-2013,14977.3,15048.28,14903.53,15048.28,252498576
09-09-2013,15048.27,15096.89,15034.74,15092.86,199860416
10-09-2013,15092.92,15308.19,15092.92,15270.73,254145808
11-09-2013,15270.73,15317.04,15222.74,15245.78,226897888
12-09-2013,15245.78,15270.11,15128.78,15192.07,222105504
13-09-2013,15192.09,15220.09,15172.45,15220.09,176204448
16-09-2013,15219.98,15353.73,15219.98,15292.03,183762144
17-09-2013,15292.05,15305.49,15137.75,15152.26,225380720
18-09-2013,15152.24,15176.06,15051.45,15089.22,195683376
19-09-2013,15089,15335.94,15089,15137.1,253093632
20-09-2013,15137.09,15165.98,15032.27,15032.27,475569856
23-09-2013,15032.25,15082.5,14903.35,14920.9,192044160
24-09-2013,14920.9,15082.66,14920.9,15063.23,215829920
25-09-2013,15063.22,15078.8,15000.58,15028.75,197373728
26-09-2013,15028.73,15057.78,14974.94,15009.41,226378912
27-09-2013,15009.26,15027.27,14898.17,14924.88,206074416
30-09-2013,14924.83,14925.81,14790.15,14908.18,240041824
01-10-2013,14908.09,14966.4,14876.6,14966.4,216908352
02-10-2013,14966.45,14969.08,14854.65,14891.26,199705408
03-10-2013,14891.28,14911,14853.04,14853.04,164459296
04-10-2013,14853.08,14875.04,14814.95,14839.22,186084992
07-10-2013,14839.25,14839.25,14683.7,14770.99,158648464
08-10-2013,14771,14789.3,14667.64,14667.64,180804032
09-10-2013,14667.7,14680.16,14613.6,14638,258725680
10-10-2013,14638,14898.05,14638,14896.61,247801872
11-10-2013,14896.58,14979.86,14889.23,14969.83,240674064
14-10-2013,14969.78,15057.43,14951.27,15057.43,176188016
15-10-2013,15057.47,15150.34,15057.38,15128.44,244790288
16-10-2013,15128.41,15216.6,14982.97,15216.6,211692448
17-10-2013,15216.51,15231.91,15131.23,15231.91,211157248
18-10-2013,15231.9,15391.18,15231.9,15391.18,202736576
21-10-2013,15391.2,15521.98,15391.18,15521.98,196118016
22-10-2013,15522.02,15529.92,15457.68,15512.49,211918176
23-10-2013,15512.58,15512.58,15450.03,15494.97,225095712
24-10-2013,15494.93,15556.07,15490.19,15526.93,203410640
25-10-2013,15526.87,15526.87,15462.16,15491.63,199118016
28-10-2013,15491.58,15509.82,15405.88,15428.79,167306720
29-10-2013,15428.85,15535.51,15390.88,15535.51,213160176
30-10-2013,15535.5,15594.48,15511.78,15582.96,241144208
31-10-2013,15583.02,15583.02,15437.7,15479.95,259314576
01-11-2013,15480.01,15510.89,15429.43,15455.69,200204704
04-11-2013,15455.65,15540.96,15455.65,15468.4,180124896
05-11-2013,15468.38,15491.01,15306.77,15367.61,201215616
06-11-2013,15367.58,15459.96,15367.58,15403.83,214772144
07-11-2013,15403.81,15508.15,15365.97,15389.52,271412256
08-11-2013,15389.48,15389.48,15267.61,15342.03,239256912
11-11-2013,15342.01,15442.76,15339.82,15420.36,172615280
12-11-2013,15420.4,15424.47,15361.67,15369.08,201739312
13-11-2013,15369.14,15374.12,15165.31,15179.84,267100144
14-11-2013,15179.81,15346.89,15179.81,15257.93,261185840
15-11-2013,15257.92,15302.28,15240.69,15246.58,236365936
18-11-2013,15246.54,15300.75,15198.88,15290.48,188287488
19-11-2013,15290.48,15290.48,15231.88,15265.6,227446704
20-11-2013,15265.56,15267.02,15158.78,15178.75,207224048
21-11-2013,15178.83,15222.09,15130.04,15148.5,219742576
22-11-2013,15148.43,15202.69,15146.52,15187.68,215004224
25-11-2013,15187.66,15323.79,15187.66,15299.92,178343392
26-11-2013,15299.89,15351.1,15298.33,15306.13,229308000
27-11-2013,15306.08,15415.75,15305.68,15406.67,186016304
28-11-2013,15406.61,15500.3,15401.12,15431.8,277737376
29-11-2013,15431.82,15504.49,15424.91,15466.56,231094016
02-12-2013,15466.5,15473.49,15322.37,15334.75,180201664
03-12-2013,15334.72,15340.31,15134.82,15153.14,241532336
04-12-2013,15153.19,15200.91,15099.15,15127.95,221562720
05-12-2013,15127.9,15240.38,15054.6,15157.7,232546032
06-12-2013,15157.66,15329.06,15157.66,15317.05,218461312
09-12-2013,15317.05,15402.38,15313.19,15391.79,172331600
10-12-2013,15391.69,15465.8,15385.84,15410.79,193508160
11-12-2013,15410.79,15477.32,15373.55,15396.12,196939808
12-12-2013,15396.08,15396.43,15204.72,15211.54,198409600
13-12-2013,15211.55,15262.08,15203.75,15233.46,185204048
16-12-2013,15233.41,15391.54,15224.1,15384.58,193964528
17-12-2013,15384.57,15423.96,15326.79,15348.56,231397376
18-12-2013,15348.51,15424.96,15345.1,15366.7,187049872
19-12-2013,15366.7,15594.27,15366.7,15589.95,238130176
20-12-2013,15590,15666.37,15544.68,15636.59,403066176
23-12-2013,15636.58,15741.67,15617.08,15741.67,143108672
24-12-2013,15741.68,15786.96,15738.75,15783.04,39161020
27-12-2013,15782.9,15878.1,15781.85,15878.1,104965992
30-12-2013,15878.09,15926.72,15855.95,15900.74,128540976
31-12-2013,15900.73,15937.56,15895.68,15935.35,82866584
02-01-2014,15935.28,15962.24,15869.14,15919.09,224925072
03-01-2014,15919.07,16022.08,15855.35,16020.47,198656688
06-01-2014,16020.57,16086.54,15999.1,16049.3,183919248
07-01-2014,16049.33,16088.42,16013.39,16069.19,202915072
08-01-2014,16069.17,16071.4,15990.03,16001.74,248869040
09-01-2014,16001.72,16035.25,15924.79,15948.97,240620496
10-01-2014,15948.97,16191.73,15944.73,16191.73,247523072
13-01-2014,16191.72,16262.27,16191.66,16254.8,207548176
14-01-2014,16254.8,16254.8,16104.13,16236.02,208138096
15-01-2014,16236.06,16292.94,16236,16292.94,312672832
16-01-2014,16292.96,16311.23,16171.64,16209.65,265971232
17-01-2014,16209.67,16242.44,16151.7,16187.09,251720704
20-01-2014,16187.11,16245.11,16167.44,16227.11,166299408
21-01-2014,16227.09,16243.21,16116.97,16144.2,231823952
22-01-2014,16144.2,16223.18,16115.8,16147.17,189995168
23-01-2014,16147.17,16154.03,15946.69,15980.13,221843328
24-01-2014,15980.07,16007.99,15688.31,15703.44,243551648
27-01-2014,15703.4,15705.46,15505.03,15528.21,247561840
28-01-2014,15528.17,15734.27,15528.17,15715.83,257995072
29-01-2014,15715.84,15922.56,15605.89,15688.31,259303936
30-01-2014,15688.35,15720.18,15635.58,15701.8,228670256
31-01-2014,15701.84,15767.14,15525.61,15674.37,257146336
03-02-2014,15674.45,15709.63,15551.88,15558.23,204178672
04-02-2014,15558.29,15581.68,15442.04,15540.28,257189360
05-02-2014,15540.25,15623.81,15491.02,15561.38,218151376
06-02-2014,15561.36,15790.45,15561.36,15789.91,272334432
07-02-2014,15789.86,15871.97,15789.42,15865.12,219193840
10-02-2014,15865.12,15922.39,15836.18,15910.72,185497936
11-02-2014,15910.74,16078.28,15906.25,16078.28,239808176
12-02-2014,16078.32,16112.34,16032.62,16079.18,232313440
13-02-2014,16079.16,16079.69,15944.15,16029.39,196224272
14-02-2014,16029.35,16125.11,16028.71,16110.62,228884176
17-02-2014,16110.57,16244.71,16098.96,16244.71,171465680
18-02-2014,16244.71,16345.54,16202.72,16342.07,223674256
19-02-2014,16342.04,16350.23,16228.34,16347.33,203167664
20-02-2014,16347.35,16368.83,16181.02,16368.83,205289488
21-02-2014,16368.81,16477.11,16368.81,16460.88,213800512
24-02-2014,16460.92,16539.29,16358.69,16539.29,277480416
25-02-2014,16539.25,16568.74,16446.22,16527.88,389638976
26-02-2014,16527.91,16549.12,16437.79,16471.66,244857472
27-02-2014,16471.64,16544.18,16388.8,16523.02,488141888
28-02-2014,16522.96,16728.37,16518.39,16726,288346624
03-03-2014,16726.04,16726.04,16329.75,16374.84,267864032
04-03-2014,16374.89,16699.87,16374.89,16698.9,267189648
05-03-2014,16698.89,16698.89,16608.12,16614.35,253950832
06-03-2014,16614.37,16713.22,16614.37,16671.75,253573152
07-03-2014,16671.77,16692.49,16559.45,16559.45,220798304
10-03-2014,16559.48,16645.63,16396.11,16451.2,217923680
11-03-2014,16451.19,16535.32,16420.9,16481.45,225276720
12-03-2014,16481.46,16481.46,16321.44,16326.7,243305792
13-03-2014,16326.65,16362.61,16186.23,16186.23,242564784
14-03-2014,16186.29,16186.29,16018.49,16124.92,232925312
17-03-2014,16124.89,16315.19,16123.63,16297.38,203169696
18-03-2014,16297.43,16367.12,16212.53,16354.2,227985088
19-03-2014,16354.16,16398.86,16320.3,16338.84,324625344
20-03-2014,16338.94,16338.94,16161.75,16217.35,257534336
21-03-2014,16217.38,16262.19,16160.11,16160.11,572072832
24-03-2014,16160.1,16221.35,15995.06,16019.41,246442064
25-03-2014,16019.42,16154.45,16019.42,16153.13,220619728
26-03-2014,16153.1,16282.27,16153.1,16252.92,239259712
27-03-2014,16252.91,16253.23,16167.44,16202.17,213711392
28-03-2014,16202.16,16245.63,16157.86,16181.71,222402128
31-03-2014,16181.7,16284.93,16180.74,16273.72,223134160
01-04-2014,16273.72,16409.32,16273.67,16407.56,225774400
02-04-2014,16407.57,16476.53,16381.6,16415.96,216912512
03-04-2014,16415.94,16415.94,16335.07,16349.06,217457632
04-04-2014,16349.06,16464.79,16347.96,16433.67,241369072
07-04-2014,16433.7,16433.7,16253.64,16262.84,227610080
08-04-2014,16262.81,16279.35,15942.78,16014.46,285536352
09-04-2014,16014.46,16214.87,16014.46,16163.7,239799552
10-04-2014,16163.67,16300.64,16134.52,16148.54,224544784
11-04-2014,16148.55,16148.55,15818.58,15898.37,215972336
14-04-2014,15898.36,15898.36,15589.4,15702.42,242765424
15-04-2014,15702.47,15780.39,15573.08,15590.5,230740304
16-04-2014,15590.48,15769.23,15590.48,15745.98,227090384
17-04-2014,15745.95,15917.2,15745.05,15907.91,188254160
22-04-2014,15907.91,16109.64,15907.91,16082.24,174269968
23-04-2014,16082.25,16097.12,15975.89,15989.64,185016576
24-04-2014,15989.6,16101.42,15923.1,15991.77,255741536
25-04-2014,15991.76,15994.41,15854.81,15888.21,206659632
28-04-2014,15888.18,15940.27,15811.34,15826.24,206719040
29-04-2014,15826.22,15917.94,15826.22,15896.64,241821856
30-04-2014,15896.67,15919.96,15801.34,15817.2,321952256
01-05-2014,15817.21,15938.17,15808.02,15850.34,160359760
02-05-2014,15850.34,15955.87,15850.11,15930.92,234127792
06-05-2014,15943.45,15990.44,15866.78,15938.69,246969472
07-05-2014,15938.69,15938.69,15846.54,15881.95,252300288
08-05-2014,15881.95,15972.74,15881.95,15968.51,196145120
09-05-2014,15968.53,15968.53,15868.07,15885.21,191215632
12-05-2014,15885.18,15991.36,15885.18,15981.35,233013568
13-05-2014,15981.34,16105.62,15981.34,16038.89,226634704
14-05-2014,16038.87,16066.26,15964.05,15974.61,227733664
15-05-2014,15974.63,16016.17,15589.46,15616.54,347649472
16-05-2014,15616.55,15680.6,15283.91,15397.92,344942016
19-05-2014,15397.93,15482.75,15357.03,15379.44,228098560
20-05-2014,15379.45,15515.78,15378.53,15440.25,309127936
21-05-2014,15440.26,15605.4,15423.54,15603.2,246272208
22-05-2014,15603.19,15695.24,15601.5,15675.09,211687168
23-05-2014,15675.07,15706.67,15656.64,15706.03,191983024
27-05-2014,15706.01,15851.97,15703.58,15843.93,199985824
28-05-2014,15843.96,15944.42,15829.74,15935.43,236059600
29-05-2014,15935.41,16022.61,15925.81,15954.82,192758608
30-05-2014,15954.79,16052.22,15933.33,16010.25,320668800
02-06-2014,16010.25,16111.4,16010.25,16084.4,225449808
03-06-2014,16084.4,16122.74,15947.99,15971.89,200936976
04-06-2014,15971.92,15997.72,15941.56,15986.47,175542704
05-06-2014,15986.46,16024.53,15931.71,15995.49,181277456
06-06-2014,15995.49,16232.9,15995.49,16232.9,247538128
09-06-2014,16232.86,16273.31,16185.61,16218.36,178487984
10-06-2014,16218.34,16228.82,16161.78,16210.64,167695888
11-06-2014,16210.63,16221.54,16008.75,16087.63,193386928
12-06-2014,16087.6,16151.43,16071.2,16125.95,201643680
13-06-2014,16125.81,16125.81,15761.81,15814.81,283466336
16-06-2014,15814.78,15847.07,15668.05,15706.73,256429216
17-06-2014,15706.73,15764.92,15554.36,15585.46,274126496
18-06-2014,15585.45,15667.26,15585.45,15624.2,250951904
19-06-2014,15624.13,15797.84,15624.12,15683.88,242885408
20-06-2014,15683.88,15797.52,15682.09,15791.42,392130464
23-06-2014,15791.42,15791.42,15675.31,15675.31,170375280
24-06-2014,15675.31,15710.04,15510.79,15547.21,227058288
25-06-2014,15547.21,15560.18,15380.14,15453.95,216982464
26-06-2014,15453.95,15650.25,15451.61,15646.83,259883648
27-06-2014,15646.83,15699.42,15632.33,15681.46,261980544
30-06-2014,15681.46,15751.04,15674.03,15723.56,228308416
01-07-2014,15723.56,15848.74,15723.56,15840.87,220230304
02-07-2014,15840.87,15934.73,15839.36,15897.11,247003968
03-07-2014,15897.11,16046.78,15897.11,16028.96,252314896
04-07-2014,16028.96,16099.88,16028.96,16050.16,167205968
07-07-2014,16050.16,16058.74,15884.05,15892.3,186056816
08-07-2014,15892.3,15908.73,15640.16,15652.48,242784016
09-07-2014,15652.48,15665.26,15488.69,15549.63,214290064
10-07-2014,15549.63,15584.92,15331.32,15439.87,249302704
11-07-2014,15439.87,15556.42,15425.39,15451.42,197187056
14-07-2014,15451.42,15600.17,15451.42,15577.71,157732704
15-07-2014,15577.71,15594.54,15439.97,15440.48,186012464
16-07-2014,15440.48,15615.27,15440.48,15600.23,209238928
17-07-2014,15600.23,15606.85,15504.92,15554.01,170008944
18-07-2014,15554.01,15556.84,15423.94,15556.84,199609152
21-07-2014,15556.84,15567.52,15427.14,15486.1,181193088
22-07-2014,15486.1,15661.51,15486.1,15650.73,184847936
23-07-2014,15650.73,15734.5,15650.73,15725.96,210048272
24-07-2014,15725.96,15748.69,15667.76,15748.69,197201872
25-07-2014,15748.69,15804.03,15681.87,15691.81,206073360
28-07-2014,15691.81,15735.05,15575.58,15616.53,215858432
29-07-2014,15616.53,15742.69,15616.53,15687.02,203434064
30-07-2014,15687.02,15734.37,15611.29,15629.84,193434912
31-07-2014,15629.84,15668.2,15448.31,15495.64,314849376
01-08-2014,15495.64,15496.69,15280.31,15402.7,255549344
04-08-2014,15402.7,15444.77,15307.11,15362.57,206839056
05-08-2014,15362.57,15420.01,15336.57,15351.91,257715504
06-08-2014,15351.91,15351.91,15143.84,15262.72,225724256
07-08-2014,15262.72,15336,15230.11,15240.1,261333024
08-08-2014,15240.1,15273.06,15091.24,15243.38,216025376
11-08-2014,15243.38,15478.3,15243.03,15460.73,170125456
12-08-2014,15460.73,15515.8,15447.8,15465.81,178099680
13-08-2014,15465.81,15536.1,15381.09,15527.48,206019440
14-08-2014,15527.48,15694.7,15497.12,15675.56,198334080
15-08-2014,15675.56,15779.61,15657.99,15667.81,194777440
18-08-2014,15667.81,15805.94,15667.81,15796.37,156098560
19-08-2014,15796.37,15928.68,15796.37,15895.26,184488864
20-08-2014,15895.26,15904.92,15724.71,15748.92,204239040
21-08-2014,15748.92,15838.57,15742.99,15838.57,156444992
22-08-2014,15838.57,15894.89,15808.51,15881.08,150351040
26-08-2014,15881.08,15998,15881.08,15998,194800096
27-08-2014,15998,16075.27,15979.49,16024.64,180355648
28-08-2014,16024.64,16029.83,15891.59,15910.86,216762160
29-08-2014,15910.86,15921.27,15800.99,15885.72,206710192
01-09-2014,15885.72,15957.13,15873.93,15957.13,153735792
02-09-2014,15957.13,15994.58,15891.44,15965.43,214751696
03-09-2014,15965.43,16058.21,15965.43,15991.9,211007120
04-09-2014,15991.9,16004.92,15936.23,15995.79,221704784
05-09-2014,15995.79,16000.55,15911.17,15924.59,215854720
08-09-2014,15924.59,15924.59,15682.6,15768.25,191134976
09-09-2014,15768.25,15828.52,15680.82,15786.87,192374640
10-09-2014,15786.87,15790.26,15660.71,15672.66,186091568
11-09-2014,15672.66,15818.33,15581.08,15621.35,191579792
12-09-2014,15621.35,15736.97,15617.73,15711.85,199242992
15-09-2014,15711.85,15711.85,15614.69,15649.23,178442192
16-09-2014,15649.23,15649.49,15498.97,15593.05,253708048
17-09-2014,15593.05,15681.1,15576.72,15576.72,204559632
18-09-2014,15576.72,15732.02,15573.33,15722.81,218905552
19-09-2014,15722.81,15941.78,15722.81,15859.1,494924064
22-09-2014,15859.1,15859.38,15732.22,15744.61,192331888
23-09-2014,15744.61,15746.67,15496.52,15533.71,222017712
24-09-2014,15533.71,15583.89,15466.89,15537.61,213845120
25-09-2014,15537.61,15596.16,15385.95,15425.91,253876496
26-09-2014,15425.91,15425.91,15276.48,15383.69,183136960
29-09-2014,15383.69,15403.92,15324.81,15390.07,195535440
30-09-2014,15390.07,15455.48,15317.99,15379.72,251302064
01-10-2014,15379.72,15385.41,15187.84,15210.89,241788512
02-10-2014,15210.89,15262.58,15005.19,15005.19,317620000
03-10-2014,15005.19,15235.97,15005.19,15230.16,192825616
06-10-2014,15230.16,15339.75,15230.16,15277.01,208540736
07-10-2014,15277.01,15277.03,15088.15,15099.22,223885104
08-10-2014,15099.22,15100.27,14907.94,14933.52,252251520
09-10-2014,14933.52,15097.54,14794.74,14811.33,282442272
10-10-2014,14811.33,14811.33,14535.14,14641.58,328892608
13-10-2014,14641.58,14648.34,14475.95,14543.98,272886464
14-10-2014,14543.98,14688.52,14443.91,14669.76,235713728
15-10-2014,14669.76,14799.63,14395.02,14426.74,309741152
16-10-2014,14426.74,14592.1,14193.37,14480.09,411314144
17-10-2014,14480.09,14757.62,14479.93,14757.62,281442752
20-10-2014,14757.62,14802.29,14675.48,14755.97,206070432
21-10-2014,14755.97,15024.97,14709.61,15024.97,264800544
22-10-2014,15024.97,15183.09,15024.83,15170.06,249203824
23-10-2014,15170.06,15176.47,14989.18,15135.99,256933344
24-10-2014,15135.99,15152.07,15070.15,15089.55,182721216
27-10-2014,15089.55,15170.75,15009.53,15040.39,224037744
28-10-2014,15040.39,15154.16,15040.06,15123.35,171051760
29-10-2014,15123.35,15281,15123.35,15234.14,204141168
30-10-2014,15234.14,15300.39,15172.81,15298.32,274479680
31-10-2014,15298.32,15533.9,15298.32,15501.37,321786720
03-11-2014,15501.37,15546.8,15438.43,15453.15,209946960
04-11-2014,15453.15,15511.22,15369.48,15394.11,241255216
05-11-2014,15394.11,15526.33,15394.11,15526.33,245264272
06-11-2014,15526.33,15543.05,15452.55,15515.13,249686928
07-11-2014,15515.13,15582.05,15434.77,15464.53,262539952
10-11-2014,15464.53,15596.23,15437.22,15596.23,240294320
11-11-2014,15596.23,15689.88,15596.23,15630.69,245458064
12-11-2014,15630.69,15646.27,15552.88,15604.27,274576160
13-11-2014,15604.27,15684.77,15593,15631.89,294194048
14-11-2014,15631.89,15653.87,15590.25,15644.12,275325568
17-11-2014,15644.12,15659.39,15529.16,15648.63,223077024
18-11-2014,15648.63,15744.42,15648.63,15699.43,219404064
19-11-2014,15699.43,15730.78,15580.61,15601.88,259642528
20-11-2014,15601.88,15605.23,15537.74,15604.52,224672576
21-11-2014,15604.52,15748.43,15584.86,15691.62,250796576
24-11-2014,15691.62,15729.74,15674.05,15710.06,237084016
25-11-2014,15710.06,15843.98,15710.06,15831.55,314759744
26-11-2014,15831.55,15842.44,15771.98,15788.43,342631008
27-11-2014,15788.43,15916.12,15787.46,15889.66,240332928
28-11-2014,15889.66,15895.06,15786.67,15851.76,309034368
01-12-2014,15851.76,15851.76,15693.2,15719.77,275041760
02-12-2014,15719.77,15832.95,15719.77,15832.95,271464608
03-12-2014,15832.95,15857.64,15791.47,15811.55,320275456
04-12-2014,15811.55,15911.37,15811.55,15840.51,271668384
05-12-2014,15840.51,16002.88,15840.51,16002.88,240113168
08-12-2014,16002.88,16005.44,15949.12,15952.47,201161632
09-12-2014,15952.47,15952.47,15714.28,15714.28,249494864
10-12-2014,15714.28,15851.06,15714.01,15737.52,291319968
11-12-2014,15737.52,15742.68,15617.25,15663.52,253483136
12-12-2014,15663.52,15663.52,15377.1,15377.1,255592704
15-12-2014,15377.1,15476.19,15233.9,15233.9,251187648
16-12-2014,15233.9,15426.8,15151.55,15426.8,328935168
17-12-2014,15426.8,15474,15321.65,15443.98,265109664
18-12-2014,15443.98,15739.17,15443.98,15732.71,300433152
19-12-2014,15732.71,15907.92,15732.71,15888.91,667722560
22-12-2014,15888.91,15996.27,15888.91,15991.54,208515760
23-12-2014,15991.54,16094.23,15991.32,16094.23,150325408
24-12-2014,16094.23,16127.69,16059.52,16104.92,44865852
29-12-2014,16104.92,16166.34,16019.81,16050.71,146745312
30-12-2014,16050.71,16051.74,15955.6,15990.31,110145448
31-12-2014,15990.31,16085.44,15969.44,16085.44,56978808
02-01-2015,16085.44,16103.09,15977.7,16051.96,132631088
05-01-2015,16051.96,16141.37,15910.47,15921.68,222765856
06-01-2015,15921.68,15980.24,15778.42,15778.65,263484128
07-01-2015,15778.65,15924.21,15778.65,15851.69,260710128
08-01-2015,15851.69,16086.48,15851.69,16085.54,274194304
09-01-2015,16085.54,16085.96,15961.39,16010.96,240505216
12-01-2015,16010.96,16048.2,15902.04,15943.69,269579776
13-01-2015,15943.69,16109.35,15943.69,16084.97,312679232
14-01-2015,16084.97,16084.97,15817.85,15872.09,306673920
15-01-2015,15872.09,15963.19,15752.2,15915.29,325823520
16-01-2015,15915.29,15931.75,15780.57,15922.51,357066240
19-01-2015,15922.51,16067.19,15922.51,16067.19,226788544
20-01-2015,16067.19,16178.76,16065.29,16126.56,229333568
21-01-2015,16126.56,16253.31,16116.31,16253.31,288456640
22-01-2015,16253.31,16395.16,16250.58,16378.94,308023872
23-01-2015,16378.94,16491.77,16378.79,16458.9,377303840
26-01-2015,16458.9,16480.09,16373.7,16470.52,269880832
27-01-2015,16470.52,16524.87,16340.69,16353.88,432750304
28-01-2015,16353.88,16431.03,16344.86,16425.73,340025760
29-01-2015,16425.73,16425.73,16273.1,16359.02,345344640
30-01-2015,16359.02,16420.6,16304.29,16305.77,506836896
02-02-2015,16305.77,16379.75,16262.15,16355.56,513220448
03-02-2015,16355.56,16578.19,16353.79,16570.3,571184128
04-02-2015,16570.3,16584.37,16486.8,16571.64,426778464
05-02-2015,16571.64,16694.99,16487.25,16694.99,339805472
06-02-2015,16694.99,16723.34,16614.36,16685.63,308977952
09-02-2015,16685.63,16685.83,16488.24,16579.21,277005824
10-02-2015,16579.21,16677.91,16565.23,16658.74,284683936
11-02-2015,16658.74,16671.14,16595.04,16632.6,261083376
12-02-2015,16632.6,16809.42,16608.89,16809.42,348041888
13-02-2015,16809.42,16917.46,16806.84,16847.78,456395904
16-02-2015,16847.78,16869.86,16819.58,16861.24,244393760
17-02-2015,16861.24,16955.36,16834.79,16887.7,337365344
18-02-2015,16887.7,17016.2,16887.7,17002.14,500214304
19-02-2015,17002.14,17049.79,16981.59,17049.79,389684640
20-02-2015,17049.79,17122.55,17016.82,17122.55,310658880
23-02-2015,17122.55,17169.92,17076.44,17167.98,270607200
24-02-2015,17167.98,17207.68,17095.24,17201.91,304633184
25-02-2015,17201.91,17207.71,17141.03,17188.27,303327744
26-02-2015,17188.27,17249.8,17162.29,17249.8,279791776
27-02-2015,17249.8,17277.92,17214.09,17273.82,302270432
02-03-2015,17273.82,17335.01,17239.77,17249.92,326887136
03-03-2015,17249.92,17293.06,17142.94,17146.02,306658848
04-03-2015,17146.02,17159.12,17059.73,17135.65,492557088
05-03-2015,17135.65,17319.71,17135.65,17310.31,310122400
06-03-2015,17310.31,17357.35,17260.61,17272.21,329715008
09-03-2015,17272.21,17272.41,17149.56,17167.07,267749936
10-03-2015,17167.07,17180.58,16922.49,16922.49,336962240
11-03-2015,16922.49,16991.38,16818.5,16948.85,327682720
12-03-2015,16948.85,17068.54,16947.86,17061.13,287013440
13-03-2015,17061.13,17117.45,17060.9,17109.47,454628832
16-03-2015,17109.47,17207.27,17108.23,17200.95,341224448
17-03-2015,17200.95,17248.22,17100.83,17202.91,388596640
18-03-2015,17202.91,17376,17202.72,17363.74,357175936
19-03-2015,17363.74,17476.24,17363.74,17438.15,283397696
20-03-2015,17438.15,17547.18,17420.82,17537.62,639420928
23-03-2015,17537.62,17551.23,17489.45,17551.23,242125280
24-03-2015,17551.23,17655.81,17503.33,17579.24,244858144
25-03-2015,17579.24,17627.34,17498.93,17502.31,266518480
26-03-2015,17502.31,17502.31,17200.37,17260.56,273786464
27-03-2015,17260.56,17322.1,17154.44,17162.64,281907808
30-03-2015,17162.64,17286.07,17161.96,17208.1,235147792
31-03-2015,17208.1,17307.55,17077.27,17090.64,316104256
01-04-2015,17090.64,17201.03,17039.55,17123.41,289046048
02-04-2015,17123.41,17268.83,17123.41,17268.83,225564992
07-04-2015,17268.83,17521.48,17268.62,17521.48,265682528
08-04-2015,17521.48,17627.43,17521.23,17561.47,269268672
09-04-2015,17561.47,17715.54,17561.07,17715.54,257184160
10-04-2015,17715.54,17875.11,17715.54,17875.11,245625776
13-04-2015,17875.11,17886.05,17795.4,17829.83,219181600
14-04-2015,17829.83,17881.21,17808.4,17858.81,223397312
15-04-2015,17858.81,17904.33,17857.09,17873.53,311613088
16-04-2015,17873.53,17899.16,17730.27,17730.27,264662848
17-04-2015,17730.27,17781.47,17560.81,17572.43,257443264
20-04-2015,17572.43,17667.01,17547.83,17603.47,314683936
21-04-2015,17603.47,17760.05,17603.47,17712.55,224862560
22-04-2015,17712.55,17775.36,17588.81,17635.55,231730416
23-04-2015,17635.55,17684.73,17560.89,17684.73,290404064
24-04-2015,17684.73,17763.33,17683.45,17729.36,239614080
27-04-2015,17729.36,17795.55,17646.77,17784.67,216793872
28-04-2015,17784.67,17798.16,17555.96,17659.39,251862640
29-04-2015,17659.39,17687.69,17480.77,17481.19,230586304
30-04-2015,17481.19,17514.85,17351.39,17474.63,310718752
01-05-2015,17474.63,17489.25,17375.27,17468.27,129329992
05-05-2015,17468.27,17629.62,17452.07,17452.07,258865360
06-05-2015,17452.07,17499.54,17379.5,17412.08,251238560
07-05-2015,17412.08,17469.47,17220.51,17447.96,276067872
08-05-2015,17447.96,18161.18,17447.96,17935.93,412277600
11-05-2015,17935.93,17984.77,17853.03,17870.64,240423824
12-05-2015,17870.64,17870.64,17587.96,17689.23,264587312
13-05-2015,17689.23,17887.33,17689.23,17861.53,254187456
